"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"IN","2016","May","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.012773023","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.009577321","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","July","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.009554901","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","August","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.009533949","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","September","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.009540316","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","October","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.004747962","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","November","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.004718465","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","December","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.006245023","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","January","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.006200974","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","February","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.007718074","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","March","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.00768238","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","April","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.010716309","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","May","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.016779035","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.01670032","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","July","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.019723567","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","August","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.021241409","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","September","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.019679973","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","October","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.02423508","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","November","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.025756015","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","December","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.030278716","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","January","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.030018762","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","February","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.028570999","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","March","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.028701773","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","April","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.028706544","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","May","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.022651083","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.02420758","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","July","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.021173944","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","August","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.019629753","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","September","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.019621457","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","October","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.016586248","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","November","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.013569135","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","December","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.007549905","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
