"GEOGRAPHY_FIPS","GEOGRAPHY_NAME","YEAR","TOUCHPOINT_TYPE","MEASURE_NAME","MEASURE_VALUE","ETL_RUN_TIMESTAMP"
"069",Huntington,"2015",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"069",Huntington,"2017",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"069",Huntington,"2017",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"069",Huntington,"2019",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"069",Huntington,"2023",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"069",Huntington,"2023",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"069",Huntington,Last Two Years,EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"069",Huntington,Last Two Years,Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"073",Jasper,"2016",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"073",Jasper,"2017",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"073",Jasper,"2018",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"073",Jasper,"2019",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"073",Jasper,"2019",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"073",Jasper,"2021",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"073",Jasper,"2022",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"073",Jasper,"2023",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"073",Jasper,"2023",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"073",Jasper,"2023",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"073",Jasper,Last Two Years,Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,"2016",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,"2016",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,"2016",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,"2017",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,"2017",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,"2018",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,"2019",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,"2020",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,"2020",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,"2022",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,"2023",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,Last Two Years,ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"075",Jay,Last Two Years,EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"077",Jefferson,"2015",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"077",Jefferson,"2016",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"077",Jefferson,"2018",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"077",Jefferson,"2023",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"077",Jefferson,"2023",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"077",Jefferson,Last Two Years,Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"079",Jennings,"2015",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"079",Jennings,"2015",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"079",Jennings,"2020",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"079",Jennings,"2022",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"079",Jennings,"2023",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"079",Jennings,"2023",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"083",Knox,"2015",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"083",Knox,"2016",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"083",Knox,"2017",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"083",Knox,"2018",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"083",Knox,"2018",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"083",Knox,"2021",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"083",Knox,"2022",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"083",Knox,"2022",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"083",Knox,Last Two Years,Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"085",Kosciusko,"2015",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"085",Kosciusko,"2015",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"085",Kosciusko,"2016",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"085",Kosciusko,"2019",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"085",Kosciusko,"2019",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"085",Kosciusko,Last Two Years,Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2015",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2016",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2017",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2017",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2017",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2018",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2018",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2020",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2022",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2022",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2023",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"087",Lagrange,"2023",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"091",Laporte,"2015",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"091",Laporte,"2015",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"091",Laporte,"2016",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"091",Laporte,"2016",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"091",Laporte,"2017",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"091",Laporte,"2018",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"091",Laporte,"2019",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"093",Lawrence,"2015",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"093",Lawrence,"2015",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"093",Lawrence,"2015",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"093",Lawrence,"2016",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"093",Lawrence,"2016",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"093",Lawrence,"2016",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"093",Lawrence,"2016",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"093",Lawrence,"2019",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"093",Lawrence,"2019",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"093",Lawrence,"2020",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"093",Lawrence,"2023",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"099",Marshall,"2015",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"099",Marshall,"2015",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"099",Marshall,"2019",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"099",Marshall,"2019",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"099",Marshall,"2020",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"099",Marshall,"2022",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"099",Marshall,"2023",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"099",Marshall,"2023",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"099",Marshall,Last Two Years,Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,"2017",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,"2017",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,"2017",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,"2018",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,"2018",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,"2020",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,"2020",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,"2020",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,All Years,Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,Last Two Years,ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,Last Two Years,EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"101",Martin,Last Two Years,Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2016",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2017",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2017",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2018",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2018",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2018",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2020",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2020",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2020",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2022",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2022",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,"2023",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,All Years,Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"103",Miami,All Years,Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"107",Montgomery,"2015",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"107",Montgomery,"2016",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"107",Montgomery,"2016",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"107",Montgomery,"2017",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"107",Montgomery,"2018",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"107",Montgomery,"2019",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"107",Montgomery,"2020",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"107",Montgomery,"2021",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"107",Montgomery,Last Two Years,Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"107",Montgomery,Last Two Years,Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2015",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2016",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2016",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2018",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2018",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2020",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2020",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2021",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2021",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2021",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2022",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2023",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2023",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2023",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"111",Newton,"2023",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"113",Noble,"2015",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"113",Noble,"2015",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"113",Noble,"2015",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"113",Noble,"2016",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"113",Noble,"2016",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"113",Noble,"2019",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"113",Noble,"2020",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"113",Noble,"2022",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"113",Noble,"2022",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"113",Noble,Last Two Years,ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"113",Noble,Last Two Years,EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2015",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2015",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2015",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2017",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2017",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2020",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2020",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2020",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2020",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2021",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2021",EMS interaction,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2021",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2023",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"115",Ohio,"2023",Jail booking,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"117",Orange,"2017",Release from prison,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"117",Orange,"2018",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"117",Orange,"2018",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"117",Orange,"2020",ED visit,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
"117",Orange,"2020",Rx dispensation,Decedent Touchpoint Individual Count,1.0,2025-10-01 08:52:02.044
